[2020.11.24 10:42:08 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201124_104208).(tickets-data).log

[2020.11.24 10:42:08 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.24 12:59:56 / lib_ea_2.mqh:3176]	29250238	2020.11.24 06:00:00	76.44799999999999	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	1	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	0.034	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	4	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	46.79398	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	63.40256	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	1.1137	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	2	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	13	8	1.625	76.515	2	4	76.414	2	20	
[2020.11.24 13:04:56 / lib_ea_2.mqh:3176]	29250263	2020.11.24 06:05:00	76.431	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	-1	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-0.017	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-2	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	50.42893	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	60.89996	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	0.8493000000000001	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	2	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	13	8	1.625	76.515	2	5	76.431	2	19	
[2020.11.24 13:10:00 / lib_ea_2.mqh:3176]	29250276	2020.11.24 06:10:00	76.44499999999999	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	1	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	0.014	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	2	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	50.61991	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	62.19358	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	1.5176	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	2	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	3	13	8	1.625	76.515	2	6	76.431	2	20	
[2020.11.24 13:15:02 / lib_ea_2.mqh:3176]	29250298	2020.11.24 06:15:00	76.443	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	1	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	0	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-1	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	54.49886	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	61.88569	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	1.2595	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	2	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	3	3	13	8	1.625	76.515	2	7	76.437	2	14	
[2020.11.24 13:20:03 / lib_ea_2.mqh:3176]	29250311	2020.11.24 06:20:00	76.452	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	0.008999999999999999	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	1	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	52.64809	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	62.75898	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	-0.21845	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	2	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	3	3	4	12	9	1.333	76.515	2	8	76.437	2	15	
[2020.11.24 13:24:57 / lib_ea_2.mqh:3176]	29250323	2020.11.24 06:25:00	76.45699999999999	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	0.005	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	1	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	50.18856	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	63.25139	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	0.2516	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	2	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	3	3	4	4	12	9	1.333	76.515	2	9	76.437	2	16	
[2020.11.24 13:29:57 / lib_ea_2.mqh:3176]	29250335	2020.11.24 06:30:00	76.474	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	1	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	0.017	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	2	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	55.8728	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	64.91179	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	1.0956	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	2	2	3	2	3	2	2	3	2	2	2	3	3	2	2	3	3	4	4	4	11	10	1.1	76.515	2	10	76.437	2	17	
[2020.11.24 13:35:04 / lib_ea_2.mqh:3176]	29250356	2020.11.24 06:35:00	76.462	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	-1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	-0.011	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	-2	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	57.99057	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	62.80334	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	0.6422	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	2	3	2	3	2	2	3	2	2	2	3	3	2	2	3	3	4	4	4	5	10	11	0.909	76.515	2	11	76.437	2	18	
[2020.11.24 13:39:56 / lib_ea_2.mqh:3176]	29250371	2020.11.24 06:40:00	76.43899999999999	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	-0.023	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	-3	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	59.28223	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	58.94073	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	0.8568	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	3	2	3	2	2	3	2	2	2	3	3	2	2	3	3	4	4	4	5	4	11	10	1.1	76.515	2	12	76.437	2	19	
[2020.11.24 13:44:56 / lib_ea_2.mqh:3176]	29250385	2020.11.24 06:45:00	76.458	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	0.021	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	3	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	64.44096	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	61.02515	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	1.01655	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	2	3	2	2	3	2	2	2	3	3	2	2	3	3	4	4	4	5	4	3	12	9	1.333	76.515	2	13	76.437	2	20	
[2020.11.24 13:50:00 / lib_ea_2.mqh:3176]	29250426	2020.11.24 06:50:00	76.452	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	-1	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-0.006	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-1	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	63.42476	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	60.01243	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	0.7904	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	3	2	2	3	2	2	2	3	3	2	2	3	3	4	4	4	5	4	3	4	11	10	1.1	76.515	2	14	76.452	5	4	
[2020.11.24 13:54:59 / lib_ea_2.mqh:3176]	29250439	2020.11.24 06:55:00	76.476	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	1	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	0.024	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	3	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	68.8184	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	62.62404	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	1.2264	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	2	2	3	2	2	2	3	3	2	2	3	3	4	4	4	5	4	3	4	5	11	10	1.1	76.515	2	15	76.443	5	1	
[2020.11.24 13:59:56 / lib_ea_2.mqh:3176]	29250499	2020.11.24 07:00:00	76.477	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	-1	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	-0.002	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	-1	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	74.02657000000001	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	62.73079	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	1.1931	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	2	3	2	2	2	3	3	2	2	3	3	4	4	4	5	4	3	4	5	4	11	10	1.1	76.515	2	16	76.443	4	1	
[2020.11.24 14:04:56 / lib_ea_2.mqh:3176]	29250603	2020.11.24 07:05:00	76.46899999999999	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	-1	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-0.008999999999999999	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-1	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	70.14673999999999	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.6703	61.25736	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	0.83085	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1834	3	2	2	2	3	3	2	2	3	3	4	4	4	5	4	3	4	5	4	4	12	9	1.333	76.515	2	17	76.443	4	2	
[2020.11.24 14:09:55 / lib_ea_2.mqh:3176]	29250633	2020.11.24 07:10:00	76.502	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	1	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	0.034	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	4	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	69.67935	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.6703	52.46802	64.84296000000001	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	1.632	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1834	-0.2496	2	2	2	3	3	2	2	3	3	4	4	4	5	4	3	4	5	4	4	5	12	9	1.333	76.515	2	18	76.443	4	3	
[2020.11.24 14:14:55 / lib_ea_2.mqh:3176]	29250667	2020.11.24 07:15:00	76.51300000000001	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	1	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	0.011	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	2	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	74.97445999999999	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.6703	52.46802	47.40501	65.94873	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	1.596	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1834	-0.2496	-0.6298	2	2	3	3	2	2	3	3	4	4	4	5	4	3	4	5	4	4	5	5	11	10	1.1	76.515	2	19	76.435	5	1	
[2020.11.24 14:19:57 / lib_ea_2.mqh:3176]	29250708	2020.11.24 07:20:00	76.51300000000001	76.479	76.479	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	-1	-1	1	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-0.002	-0.035	0	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-1	-4	-1	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	80.84298	73.67411	73.55932	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.6703	52.46802	47.40501	42.45444	65.94873	59.53566	59.53566	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	2.1735	2.11325	0.9088000000000001	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1834	-0.2496	-0.6298	-0.9593	2	3	3	2	2	3	3	4	4	4	5	4	3	4	5	4	4	5	5	6	10	11	0.909	76.515	2	20	76.407	6	1	
